Date,AAPL,ABBV,ABT,ADBE,AEP,AMGN,AMZN,AXP,BA,BAC,BLK,BMY,C,CAT,COP,CRM,CSCO,CVX,DE,DUK,EOG,GE,GOOGL,GS,HD,HON,INTC,JNJ,JPM,KO,LLY,LMT,LOW,MCD,META,MMM,MRK,MS,MSFT,NEE,NKE,NVDA,ORCL,PFE,PG,RTX,SBUX,SCHW,SLB,SO,SPGI,SPY,TGT,TMO,TSLA,UNH,UNP,UPS,WFC,XOM
2018-01-17,41.86598205566406,73.45442199707031,50.92026138305664,196.49000549316406,50.625545501708984,145.24842834472656,64.75,89.98745727539062,334.5100402832031,25.559406280517578,466.712158203125,45.2707405090332,58.66843795776367,140.87503051757812,45.492820739746094,108.16864013671875,32.21111297607422,91.96158599853516,147.791259765625,55.572357177734375,83.65850830078125,78.11663818359375,56.45440673828125,210.5323944091797,162.21937561035156,125.86006927490234,37.26522445678711,116.26107025146484,89.97488403320312,36.00865936279297,76.25105285644531,267.2879638671875,86.92241668701172,143.26065063476562,176.05397033691406,155.26332092285156,45.56427001953125,43.08097457885742,82.53646087646484,30.68556022644043,56.70621109008789,5.5489888191223145,44.33487319946289,23.919513702392578,72.7192611694336,69.61036682128906,50.32378387451172,49.97932815551758,60.695152282714844,31.910924911499023,155.1960906982422,245.47079467773438,60.273170471191406,206.64321899414062,23.143999099731445,206.98635864257812,116.57042694091797,95.73884582519531,50.586124420166016,60.21784210205078
2018-01-18,41.903377532958984,73.06729888916016,50.989315032958984,196.1999969482422,50.29176712036133,144.92391967773438,64.66600036621094,89.18367767333984,324.1700744628906,25.805335998535156,468.9060974121094,45.256099700927734,58.60786056518555,141.15098571777344,45.41682052612305,109.86920166015625,32.2892951965332,91.42658996582031,148.2061309814453,54.81398391723633,84.18171691894531,75.50524139404297,56.29928207397461,208.3079071044922,161.00982666015625,125.35954284667969,37.340782165527344,116.2136001586914,90.1899185180664,36.0548095703125,75.90607452392578,265.80328369140625,86.64884948730469,142.9250030517578,178.23480224609375,153.8865966796875,44.903175354003906,43.46235656738281,82.49983978271484,30.46331214904785,56.97281265258789,5.542072772979736,44.29959487915039,23.797279357910156,72.45411682128906,69.70877075195312,50.680511474609375,49.30213928222656,60.034847259521484,31.804676055908203,156.82012939453125,245.0582275390625,61.12052536010742,207.5519256591797,22.971332550048828,211.09262084960938,116.54548645019531,95.43878173828125,50.64155197143555,59.827789306640625
2018-01-19,41.71636962890625,73.6514892578125,51.19648361206055,195.72999572753906,50.26210021972656,146.22952270507812,64.72899627685547,87.54936218261719,321.8542785644531,26.00206756591797,477.8434753417969,45.58547592163086,59.297000885009766,143.13320922851562,45.40922164916992,110.0264892578125,32.28148651123047,91.22509002685547,150.34226989746094,54.445438385009766,84.27751159667969,73.20901489257812,56.67247009277344,212.58250427246094,163.44520568847656,126.08256530761719,37.6262092590332,116.56163024902344,89.9908218383789,36.27014923095703,75.61421203613281,265.0049743652344,89.71783447265625,144.1940155029297,179.7118377685547,155.30715942382812,45.013362884521484,44.72327423095703,82.40827941894531,30.338041305541992,59.727684020996094,5.682082176208496,44.608280181884766,23.76511573791504,73.1691665649414,70.37682342529297,50.82154083251953,49.435791015625,60.07414245605469,31.47883415222168,159.0147705078125,246.17306518554688,61.27745056152344,208.62680053710938,23.334667205810547,211.25750732421875,117.22601318359375,95.0744400024414,50.85536575317383,59.63620376586914
2018-01-22,41.37508773803711,74.95360565185547,51.42090606689453,197.83999633789062,50.53654479980469,148.58587646484375,66.3655014038086,87.808349609375,322.111572265625,26.182416915893555,480.2720947265625,46.31742477416992,59.516597747802734,143.53639221191406,46.108402252197266,110.97016143798828,32.57075500488281,92.10050964355469,150.39523315429688,54.537574768066406,86.08284759521484,72.80380249023438,57.69639205932617,217.0645294189453,165.98626708984375,125.96338653564453,38.40694046020508,117.17857360839844,91.04197692871094,36.43935012817383,75.56999206542969,262.6104736328125,91.56429290771484,144.26763916015625,183.7563018798828,154.7564697265625,44.9913215637207,44.64543533325195,83.88248443603516,30.30975914001465,58.99899673461914,5.770482540130615,44.72292709350586,23.75868034362793,73.8280258178711,70.01949310302734,50.94597625732422,49.400150299072266,62.72333526611328,31.19548988342285,159.9014129638672,248.17474365234375,61.654083251953125,210.3954315185547,23.437332153320312,211.43980407714844,117.8235855102539,94.91724395751953,51.25923156738281,60.38890838623047
2018-01-23,41.384437561035156,74.1723403930664,51.127418518066406,200.08999633789062,51.01128005981445,148.32318115234375,68.12699890136719,87.50469970703125,319.8148498535156,26.1660213470459,477.3739013671875,46.427207946777344,59.48634338378906,142.31007385253906,45.95640182495117,111.31421661376953,32.91475296020508,91.03054809570312,148.87696838378906,55.07623291015625,86.83448791503906,76.04552459716797,58.2916145324707,215.8776092529297,166.34344482421875,126.7975845336914,38.66718673706055,112.18741607666016,90.9463882446289,36.493186950683594,74.66781616210938,262.3709411621094,91.9161605834961,144.75889587402344,187.70167541503906,154.1369171142578,45.32186508178711,44.295169830322266,84.14800262451172,30.855260848999023,59.66550064086914,5.899379730224609,45.084529876708984,23.687915802001953,71.54623413085938,70.44412994384766,51.17826461791992,49.293216705322266,62.26736831665039,31.500085830688477,160.58616638183594,248.70143127441406,61.29313659667969,209.64300537109375,23.519332885742188,212.8722686767578,117.31732177734375,94.35287475585938,51.069183349609375,60.42313003540039
2018-01-24,40.72524642944336,74.26383972167969,53.276790618896484,197.77999877929688,50.79616928100586,147.2725067138672,67.87550354003906,88.6835708618164,318.9571533203125,26.30537223815918,475.7467041015625,46.66875076293945,60.167884826660156,141.3945770263672,45.971614837646484,110.93083953857422,32.969478607177734,91.28761291503906,149.7067108154297,54.74311447143555,87.2987289428711,74.01943969726562,58.04975891113281,220.51739501953125,167.4150848388672,127.09957122802734,38.20545959472656,112.37725830078125,92.1090087890625,36.78543472290039,74.56169128417969,263.79974365234375,91.58146667480469,144.1940155029297,184.92605590820312,155.00051879882812,44.939903259277344,44.552032470703125,84.07473754882812,30.477447509765625,60.42975997924805,5.8225860595703125,45.37556457519531,23.75868034362793,70.95169067382812,70.26288604736328,50.46480941772461,49.3555908203125,61.457698822021484,31.223833084106445,160.744140625,248.60479736328125,60.32807922363281,210.3954315185547,23.05933380126953,212.5597381591797,117.17620849609375,94.0813980102539,51.85316467285156,60.58052444458008
2018-01-25,39.99824905395508,76.22760772705078,54.57160568237305,197.50999450683594,51.701114654541016,146.84759521484375,68.89749908447266,89.03187561035156,326.98138427734375,26.30537223815918,465.8944396972656,46.49309158325195,60.16031265258789,142.2596893310547,45.20402908325195,110.05598449707031,32.75838851928711,90.77347564697266,149.29183959960938,55.91962814331055,86.54711151123047,72.84882354736328,58.58749008178711,223.29798889160156,166.72508239746094,128.58531188964844,38.029170989990234,114.22028350830078,92.13288879394531,36.79312515258789,75.18964385986328,267.17620849609375,91.28971099853516,143.8173828125,185.84796142578125,157.9229278564453,45.028053283691406,44.21735763549805,84.54174041748047,30.93001937866211,60.172035217285156,5.836167335510254,45.507843017578125,23.951688766479492,70.97578430175781,71.33484649658203,50.232513427734375,48.27741241455078,60.78950119018555,31.60633659362793,159.67318725585938,248.710205078125,59.865150451660156,212.89686584472656,22.50933265686035,212.84620666503906,110.87716674804688,93.79562377929688,51.987770080566406,60.47104263305664
2018-01-26,40.09176254272461,86.72210693359375,54.74423599243164,201.3000030517578,50.996456146240234,151.42889404296875,70.10250091552734,88.97825622558594,327.086181640625,26.395549774169922,475.0423583984375,47.02739715576172,60.64498519897461,140.3194122314453,45.89561080932617,111.7663803100586,33.27439880371094,91.14866638183594,151.37501525878906,55.870025634765625,86.77555084228516,72.62371063232422,58.85611343383789,222.55926513671875,168.2350616455078,131.0880126953125,42.04195785522461,114.95590209960938,92.62661743164062,37.323795318603516,77.0205307006836,275.30194091796875,92.16500854492188,146.02792358398438,188.34603881835938,161.84658813476562,45.571624755859375,44.832244873046875,86.12580108642578,31.85938835144043,60.465309143066406,6.0085225105285645,46.52208709716797,25.09683609008789,70.48571014404297,71.45394134521484,48.10874557495117,48.35761260986328,61.00961685180664,31.386760711669922,161.3498992919922,251.5897979736328,60.37517166137695,214.75344848632812,22.856666564941406,215.70230102539062,111.4000015258789,94.81726837158203,52.209510803222656,60.90213394165039
2018-01-29,39.26192092895508,86.08863067626953,54.6492919921875,198.22999572753906,50.365936279296875,152.96627807617188,70.88400268554688,88.78179168701172,324.799072265625,26.46112632751465,465.0202941894531,47.15916061401367,60.554141998291016,136.5565643310547,45.3408203125,111.37318420410156,33.50112533569336,89.26580047607422,149.3359375,54.77855682373047,85.90602111816406,73.299072265625,58.80258560180664,226.16152954101562,166.3596954345703,128.29129028320312,41.958011627197266,113.65076446533203,92.53105163574219,36.685462951660156,77.48045349121094,280.5063171386719,91.68443298339844,145.54493713378906,184.36102294921875,160.20706176757812,45.27044677734375,44.715484619140625,85.99761199951172,31.45329475402832,60.056514739990234,6.095439434051514,45.80772018432617,25.103267669677734,69.78668975830078,70.77558135986328,47.304019927978516,48.161563873291016,60.042701721191406,31.160083770751953,158.92698669433594,249.9217987060547,60.257469177246094,213.80555725097656,23.302000045776367,214.78213500976562,112.91048431396484,93.33126068115234,52.122398376464844,60.22468185424805
2018-01-30,39.03049087524414,81.56283569335938,53.89830017089844,196.89999389648438,50.699737548828125,147.7669219970703,71.89099884033203,88.15662384033203,321.8352355957031,26.13322639465332,455.2004089355469,46.81513595581055,59.539329528808594,137.54763793945312,44.428829193115234,110.32139587402344,33.032039642333984,87.00776672363281,148.74456787109375,55.04082107543945,84.86701965332031,71.81329345703125,58.35108947753906,223.22328186035156,163.8349151611328,126.30500793457031,40.959007263183594,112.66199493408203,91.6630859375,36.462425231933594,76.1448974609375,279.6841125488281,90.25992584228516,141.21385192871094,185.4910888671875,157.4097137451172,44.55058670043945,44.24644088745117,84.91714477539062,31.336111068725586,59.83434295654297,5.993459224700928,44.94342041015625,24.318387985229492,69.85902404785156,70.6875228881836,47.44506072998047,47.4041862487793,58.59626007080078,31.733848571777344,158.3125,247.3582305908203,58.92363739013672,209.71139526367188,23.05466651916504,205.4410858154297,112.33782196044922,91.52378845214844,51.694786071777344,59.38299560546875
2018-01-31,39.138031005859375,78.98673248291016,53.65660858154297,199.75999450683594,51.01870346069336,143.734130859375,72.54450225830078,88.77285766601562,337.71209716796875,26.231599807739258,454.8035888671875,45.81970977783203,59.43331527709961,136.72450256347656,44.69483947753906,111.97282409667969,32.4769287109375,87.09112548828125,146.89968872070312,55.63614273071289,84.74173736572266,72.80380249023438,58.591461181640625,222.35177612304688,163.09619140625,126.86117553710938,40.41333770751953,109.30818176269531,92.1090087890625,36.600860595703125,72.04090881347656,283.2441101074219,89.873779296875,140.11676025390625,185.26309204101562,156.7589874267578,43.52222442626953,44.20735168457031,86.99564361572266,32.006874084472656,60.62525177001953,6.06951379776001,45.499019622802734,23.829444885253906,69.36890411376953,71.469482421875,47.12981033325195,47.5289306640625,57.84162139892578,31.95343780517578,158.97962951660156,247.4811248779297,59.01780319213867,218.984375,23.62066650390625,205.553955078125,110.79417419433594,90.95939636230469,52.09071731567383,59.73884201049805
2018-02-01,39.219844818115234,81.88660430908203,53.67386245727539,199.3800048828125,50.32142639160156,143.35565185546875,69.5,89.3087158203125,340.1612854003906,26.64146614074707,457.54803466796875,45.96608352661133,59.978553771972656,136.27093505859375,45.10521697998047,110.82270050048828,32.60204315185547,87.24401092529297,148.16195678710938,54.459625244140625,85.86182403564453,72.1284408569336,58.56023406982422,225.9540252685547,162.2843475341797,126.84527587890625,40.00198745727539,110.7557144165039,93.06458282470703,36.493186950683594,72.88999938964844,285.2635192871094,89.12718200683594,140.73895263671875,191.40911865234375,155.15699768066406,43.97029113769531,44.910919189453125,86.30892944335938,31.586637496948242,60.118717193603516,5.938643455505371,45.53431701660156,23.91385841369629,68.97522735595703,71.63004302978516,46.45783233642578,48.92788314819336,59.35880661010742,31.43633270263672,159.76974487304688,247.20025634765625,58.821632385253906,217.2744140625,23.28333282470703,204.19969177246094,109.86466217041016,85.37980651855469,52.18631362915039,60.95005416870117
2018-02-02,37.518089294433594,81.0630874633789,53.250911712646484,195.63999938964844,50.254676818847656,144.47586059570312,71.49749755859375,86.34365844726562,332.5087585449219,26.190610885620117,443.8910217285156,46.463802337646484,58.56426239013672,132.2812957763672,43.866455078125,108.89603424072266,32.00001907348633,82.387451171875,145.6109161376953,54.23993682861328,83.14270782470703,70.41754150390625,55.46814727783203,215.8361358642578,157.47018432617188,124.46175384521484,38.742733001708984,108.90473937988281,91.00215911865234,35.93943786621094,71.80210876464844,281.4959716796875,87.1019287109375,138.67581176757812,188.62359619140625,153.42352294921875,43.015377044677734,43.37089538574219,84.03816223144531,31.50178337097168,59.736602783203125,5.766285419464111,44.21140670776367,23.77100944519043,67.6897201538086,69.70877075195312,46.26700973510742,47.5289306640625,57.92808151245117,31.287574768066406,155.67018127441406,241.8186492919922,57.23673629760742,212.7112274169922,22.916667938232422,201.30014038085938,107.35830688476562,83.20797729492188,51.03919219970703,57.84334945678711
2018-02-05,36.580726623535156,77.07926177978516,50.695823669433594,190.27000427246094,49.31263732910156,135.00428771972656,69.5,82.1729507446289,313.4203186035156,24.80525016784668,424.988037109375,44.61930847167969,55.71284484863281,126.89727783203125,42.513675689697266,105.81925964355469,30.319122314453125,78.24652862548828,138.60227966308594,53.729610443115234,80.73307037353516,67.13076782226562,52.65262222290039,206.76412963867188,148.65374755859375,119.31317901611328,37.374359130859375,103.13838195800781,86.63835906982422,34.524322509765625,68.53837585449219,268.56500244140625,83.73802947998047,134.1482391357422,179.68206787109375,144.83155822753906,41.42875671386719,41.08040237426758,80.57698059082031,31.172460556030273,57.221656799316406,5.276872634887695,42.412261962890625,22.511362075805664,65.12677001953125,65.89217376708984,45.37104415893555,45.70226287841797,56.08858871459961,30.968833923339844,146.04005432128906,231.7052764892578,55.526309967041016,203.5457000732422,22.208667755126953,191.00421142578125,103.02613067626953,80.94328308105469,46.33119201660156,54.5518798828125
2018-02-06,38.1094970703125,78.26878356933594,50.80803680419922,194.47000122070312,48.1480598449707,136.47215270996094,72.14199829101562,84.1109390258789,324.8847961425781,25.575807571411133,433.2860412597656,44.57539749145508,56.89142990112305,131.37416076660156,42.513675689697266,107.70663452148438,31.405845642089844,81.41473388671875,142.8922119140625,52.7940788269043,79.78250122070312,68.75162506103516,53.74494171142578,214.72396850585938,155.0915069580078,120.29049682617188,37.95754623413086,104.27740478515625,89.27415466308594,34.35511779785156,68.9805908203125,269.4670715332031,86.00352478027344,135.2371368408203,183.6968536376953,146.20193481445312,40.73826217651367,42.471893310546875,83.62608337402344,30.216815948486328,57.95924377441406,5.570223331451416,43.56760025024414,22.907438278198242,66.18729400634766,67.22306060791016,46.13427734375,47.1012077331543,56.2390251159668,30.805906295776367,157.97889709472656,236.2703399658203,57.04844665527344,204.68893432617188,22.264667510986328,195.48370361328125,108.8438720703125,80.52178955078125,45.630157470703125,53.614402770996094
2018-02-07,37.293678283691406,79.97213745117188,50.64402770996094,192.33999633789062,47.806854248046875,137.10565185546875,70.83899688720703,83.60189819335938,331.7558288574219,25.616790771484375,430.8896789550781,45.84165573120117,57.02070999145508,129.63546752929688,42.27805709838867,108.178466796875,31.538747787475586,80.10160064697266,142.50384521484375,52.73029327392578,77.94766998291016,68.66158294677734,52.30668258666992,213.39590454101562,155.2945098876953,120.12360382080078,38.2026481628418,103.95311737060547,89.87934112548828,34.2705192565918,67.8572998046875,275.7249755859375,85.7460708618164,135.67108154296875,178.61151123046875,145.9266357421875,41.04677963256836,42.64387130737305,82.0511703491211,29.919828414916992,58.32360076904297,5.649734973907471,43.10017776489258,22.712646484375,65.75344848632812,68.34163665771484,45.425289154052734,46.361637115478516,55.2177619934082,30.699663162231445,160.37548828125,234.98863220214844,57.47211837768555,202.80313110351562,23.0,196.03936767578125,107.02635192871094,79.95024871826172,45.83728790283203,52.649566650390625
2018-02-08,36.26748275756836,76.35430908203125,48.57234573364258,185.16000366210938,47.46980667114258,133.74505615234375,67.5250015258789,78.89531707763672,315.71441650390625,24.37898826599121,412.36724853515625,45.88557052612305,54.648338317871094,122.62203979492188,40.461708068847656,102.26084899902344,30.3112850189209,78.02421569824219,135.63638305664062,52.67359924316406,74.454833984375,65.05965423583984,49.942649841308594,204.4732666015625,147.11941528320312,116.01597595214844,36.131927490234375,99.95063781738281,85.90576171875,33.14765167236328,65.63725280761719,266.84088134765625,81.53255462646484,130.15289306640625,170.08636474609375,139.48104858398438,40.20204162597656,40.48628234863281,77.83920288085938,29.35411834716797,55.533172607421875,5.371199607849121,41.30984878540039,21.83608627319336,64.45186614990234,66.01644897460938,44.84975051879883,43.65654373168945,53.35739517211914,30.742162704467773,152.14114379882812,226.17445373535156,55.79308319091797,194.1848602294922,21.01533317565918,187.91375732421875,103.62367248535156,78.07135009765625,44.132530212402344,52.05421447753906
